timestamp,symbol,side,quantity,price,reason
2022-11-01 10:27:22,BANKNIFTY22110341700PE,BUY,1,346.5,rotate_entry
2022-11-01 10:27:25,BANKNIFTY22110341700CE,SELL,1,257.75,rotate_exit
2022-11-01 10:27:25,BANKNIFTY22110341700PE,SELL,1,345.7,rotate_exit
2022-11-01 10:27:25,BANKNIFTY22110341800CE,BUY,1,213.55,rotate_entry
2022-11-01 10:27:25,BANKNIFTY22110341800PE,BUY,1,400.55,rotate_entry
2022-11-01 10:27:26,BANKNIFTY22110341800CE,SELL,1,213.1,rotate_exit
2022-11-01 10:27:26,BANKNIFTY22110341800PE,SELL,1,402.0,rotate_exit
2022-11-01 10:27:26,BANKNIFTY22110341700CE,BUY,1,257.0,rotate_entry
2022-11-01 10:27:26,BANKNIFTY22110341700PE,BUY,1,346.05,rotate_entry
2022-11-01 10:29:08,BANKNIFTY22110341700CE,SELL,1,259.1,rotate_exit
2022-11-01 10:29:08,BANKNIFTY22110341700PE,SELL,1,344.0,rotate_exit
2022-11-01 10:29:08,BANKNIFTY22110341800CE,BUY,1,213.8,rotate_entry
2022-11-01 10:29:08,BANKNIFTY22110341800PE,BUY,1,399.0,rotate_entry
2022-11-01 10:30:05,BANKNIFTY22110341800CE,SELL,1,211.0,rotate_exit
2022-11-01 10:30:05,BANKNIFTY22110341800PE,SELL,1,401.85,rotate_exit
2022-11-01 10:30:05,BANKNIFTY22110341700CE,BUY,1,255.75,rotate_entry
2022-11-01 10:30:05,BANKNIFTY22110341700PE,BUY,1,346.0,rotate_entry
2022-11-01 10:30:36,BANKNIFTY22110341700CE,SELL,1,260.2,rotate_exit
2022-11-01 10:30:36,BANKNIFTY22110341700PE,SELL,1,343.0,rotate_exit
2022-11-01 10:30:36,BANKNIFTY22110341800CE,BUY,1,215.3,rotate_entry
2022-11-01 10:30:36,BANKNIFTY22110341800PE,BUY,1,398.0,rotate_entry
2022-11-01 10:30:59,BANKNIFTY22110341800CE,SELL,1,211.2,rotate_exit
2022-11-01 10:30:59,BANKNIFTY22110341800PE,SELL,1,403.75,rotate_exit
2022-11-01 10:30:59,BANKNIFTY22110341700CE,BUY,1,255.55,rotate_entry
2022-11-01 10:30:59,BANKNIFTY22110341700PE,BUY,1,347.7,rotate_entry
2022-11-01 10:37:01,BANKNIFTY22110341700CE,SELL,1,255.5,rotate_exit
2022-11-01 10:37:01,BANKNIFTY22110341700PE,SELL,1,343.6,rotate_exit
2022-11-01 10:37:01,BANKNIFTY22110341800CE,BUY,1,211.25,rotate_entry
2022-11-01 10:37:01,BANKNIFTY22110341800PE,BUY,1,399.95,rotate_entry
2022-11-01 10:37:14,BANKNIFTY22110341800CE,SELL,1,208.25,rotate_exit
2022-11-01 10:37:14,BANKNIFTY22110341800PE,SELL,1,404.8,rotate_exit
2022-11-01 10:37:14,BANKNIFTY22110341700CE,BUY,1,252.3,rotate_entry
2022-11-01 10:37:14,BANKNIFTY22110341700PE,BUY,1,348.35,rotate_entry
2022-11-01 10:40:03,BANKNIFTY22110341700CE,SELL,1,254.3,rotate_exit
2022-11-01 10:40:03,BANKNIFTY22110341700PE,SELL,1,346.95,rotate_exit
2022-11-01 10:40:03,BANKNIFTY22110341800CE,BUY,1,209.9,rotate_entry
2022-11-01 10:40:03,BANKNIFTY22110341800PE,BUY,1,403.0,rotate_entry
2022-11-01 10:40:05,BANKNIFTY22110341800CE,SELL,1,210.25,rotate_exit
2022-11-01 10:40:05,BANKNIFTY22110341800PE,SELL,1,402.65,rotate_exit
2022-11-01 10:40:05,BANKNIFTY22110341700CE,BUY,1,254.35,rotate_entry
2022-11-01 10:40:05,BANKNIFTY22110341700PE,BUY,1,346.4,rotate_entry
2022-11-01 10:40:13,BANKNIFTY22110341700CE,SELL,1,255.4,rotate_exit
2022-11-01 10:40:13,BANKNIFTY22110341700PE,SELL,1,345.75,rotate_exit
2022-11-01 10:40:13,BANKNIFTY22110341800CE,BUY,1,210.8,rotate_entry
2022-11-01 10:40:13,BANKNIFTY22110341800PE,BUY,1,401.3,rotate_entry
2022-11-01 11:57:44,BANKNIFTY22110341800CE,SELL,1,199.85,rotate_exit
2022-11-01 11:57:44,BANKNIFTY22110341800PE,SELL,1,391.0,rotate_exit
2022-11-01 11:57:44,BANKNIFTY22110341700CE,BUY,1,244.85,rotate_entry
2022-11-01 11:57:44,BANKNIFTY22110341700PE,BUY,1,335.7,rotate_entry
2022-11-01 11:57:47,BANKNIFTY22110341700CE,SELL,1,246.75,rotate_exit
2022-11-01 11:57:47,BANKNIFTY22110341700PE,SELL,1,334.35,rotate_exit
2022-11-01 11:57:47,BANKNIFTY22110341800CE,BUY,1,201.4,rotate_entry
2022-11-01 11:57:47,BANKNIFTY22110341800PE,BUY,1,390.3,rotate_entry
2022-11-01 11:57:50,BANKNIFTY22110341800CE,SELL,1,200.9,rotate_exit
2022-11-01 11:57:50,BANKNIFTY22110341800PE,SELL,1,390.3,rotate_exit
2022-11-01 11:57:50,BANKNIFTY22110341700CE,BUY,1,246.15,rotate_entry
2022-11-01 11:57:50,BANKNIFTY22110341700PE,BUY,1,335.05,rotate_entry
2022-11-01 11:57:53,BANKNIFTY22110341700CE,SELL,1,246.65,rotate_exit
2022-11-01 11:57:53,BANKNIFTY22110341700PE,SELL,1,334.65,rotate_exit
2022-11-01 11:57:53,BANKNIFTY22110341800CE,BUY,1,201.45,rotate_entry
2022-11-01 11:57:53,BANKNIFTY22110341800PE,BUY,1,390.0,rotate_entry
2022-11-01 11:57:55,BANKNIFTY22110341800CE,SELL,1,200.35,rotate_exit
2022-11-01 11:57:55,BANKNIFTY22110341800PE,SELL,1,390.0,rotate_exit
2022-11-01 11:57:55,BANKNIFTY22110341700CE,BUY,1,245.6,rotate_entry
2022-11-01 11:57:55,BANKNIFTY22110341700PE,BUY,1,335.1,rotate_entry
2022-11-01 11:57:57,BANKNIFTY22110341700CE,SELL,1,245.75,rotate_exit
2022-11-01 11:57:57,BANKNIFTY22110341700PE,SELL,1,334.95,rotate_exit
2022-11-01 11:57:57,BANKNIFTY22110341800CE,BUY,1,200.65,rotate_entry
2022-11-01 11:57:57,BANKNIFTY22110341800PE,BUY,1,389.85,rotate_entry
2022-11-01 11:58:02,BANKNIFTY22110341800CE,SELL,1,200.4,rotate_exit
2022-11-01 11:58:02,BANKNIFTY22110341800PE,SELL,1,391.7,rotate_exit
2022-11-01 11:58:02,BANKNIFTY22110341700CE,BUY,1,244.95,rotate_entry
